"Superficie";""
"";""
"Unidade: Quilómetros cadrados";""
"Variables en filas: Espazo";""
"Variables en columnas: Tempo";""
"Variables de corte: Superficie=Total";""
"32036 Xunqueira de Ambía";"60,21"
"32037 Xunqueira de Espadanedo";"27,65"
"32006 Bande";"98,96"
"32030 Entrimo";"84,52"
"32041 Lobeira";"68,88"
"32042 Lobios";"168,38"
"32051 Muíños";"109,56"
"32011 Beariz";"55,97"
"32013 Boborás";"87,82"
"32019 Carballiño, O";"54,33"
"32035 Irixo, O";"121,05"
"32045 Maside";"40,04"
"32061 Piñor";"52,69"
"32065 Punxín";"17,08"
"32074 San Amaro";"29,03"
"32076 San Cristovo de Cea";"94,44"
"32005 Baltar";"94,71"
"32012 Blancos, Os";"47,56"
"32016 Calvos de Randín";"97,87"
"32062 Porqueira";"43,40"
"32067 Rairiz de Veiga";"72,11"
"32077 Sandiás";"52,84"
"32078 Sarreaus";"77,29"
"32082 Trasmiras";"56,74"
"32089 Vilar de Barrio";"106,74"
"32090 Vilar de Santos";"20,70"
"32032 Xinzo de Limia";"132,67"
"32002 Amoeiro";"39,68"
"32008 Barbadás";"30,24"
"32026 Coles";"38,11"
"32031 Esgos";"37,79"
"32052 Nogueira de Ramuín";"98,31"
"32054 Ourense";"84,55"
"32058 Pereiro de Aguiar, O";"60,89"
"32059 Peroxa, A";"54,52"
"32075 San Cibrao das Viñas";"39,48"
"32079 Taboadela";"25,19"
"32081 Toén";"58,29"
"32087 Vilamarín";"56,09"
"32003 Arnoia, A";"20,69"
"32004 Avión";"121,13"
"32010 Beade";"6,40"
"32018 Carballeda de Avia";"46,37"
"32022 Castrelo de Miño";"39,74"
"32025 Cenlle";"29,03"
"32027 Cortegada";"26,89"
"32040 Leiro";"38,25"
"32046 Melón";"53,25"
"32069 Ribadavia";"25,16"
"32023 Castro de Caldelas, O";"87,61"
"32049 Montederramo";"135,57"
"32057 Parada de Sil";"62,43"
"32080 Teixeira, A";"27,64"
"32014 Bola, A";"34,90"
"32020 Cartelle";"94,29"
"32024 Celanova";"67,31"
"32033 Gomesende";"28,31"
"32047 Merca, A";"50,99"
"32056 Padrenda";"57,04"
"32064 Pontedeva";"9,86"
"32066 Quintela de Leirado";"31,26"
"32068 Ramirás";"40,66"
"32084 Verea";"94,23"
"32029 Chandrexa de Queixa";"171,81"
"32044 Manzaneda";"114,57"
"32063 Pobra de Trives, A";"84,20"
"32070 San Xoán de Río";"61,14"
"32009 Barco de Valdeorras, O";"85,43"
"32015 Bolo, O";"91,17"
"32017 Carballeda de Valdeorras";"222,69"
"32038 Larouco";"23,69"
"32060 Petín";"30,48"
"32072 Rúa, A";"35,91"
"32073 Rubiá";"100,79"
"32083 Veiga, A";"290,49"
"32088 Vilamartín de Valdeorras";"88,26"
"32021 Castrelo do Val";"122,05"
"32028 Cualedro";"117,77"
"32039 Laza";"215,91"
"32050 Monterrei";"119,14"
"32053 Oímbra";"71,48"
"32071 Riós, O";"114,27"
"32085 Verín";"94,11"
"32091 Vilardevós";"152,55"
"32034 Gudiña, A";"171,42"
"32048 Mezquita, A";"104,27"
"32086 Viana do Bolo";"270,41"
"32092 Vilariño de Conso";"200,23"
"36023 Guarda, A";"20,50"
"36036 Oia";"83,30"
"36048 Rosal, O";"44,13"
