"Contas de asignación da renda primaria e distribución secundaria da renda por concellos. Revisión Estatística 2024. Serie 2010-2023";""
"";""
"Unidade: miles de euros";""
"Variables en filas: Tempo, Espazo";""
"Variables en columnas: Variables";""
"";"B.6 Renda dispoñible bruta"
"2010";""
"32007 Baños de Molgas";"18.654"
"32043 Maceda";"35.174"
"32055 Paderne de Allariz";"15.953"
"32036 Xunqueira de Ambía";"17.145"
"32037 Xunqueira de Espadanedo";"8.828"
"32006 Bande";"23.068"
"32030 Entrimo";"12.592"
"32041 Lobeira";"8.966"
"32042 Lobios";"20.739"
"32051 Muíños";"14.590"
"32011 Beariz";"9.743"
"32013 Boborás";"24.992"
"32019 Carballiño, O";"173.020"
"32035 Irixo, O";"16.892"
"32045 Maside";"30.383"
"32061 Piñor";"14.431"
"32065 Punxín";"8.309"
"32074 San Amaro";"11.957"
"32076 San Cristovo de Cea";"25.340"
"32005 Baltar";"10.645"
"32012 Blancos, Os";"8.717"
"32016 Calvos de Randín";"9.338"
"32062 Porqueira";"8.249"
"32067 Rairiz de Veiga";"15.883"
"32077 Sandiás";"15.082"
"32078 Sarreaus";"13.068"
"32082 Trasmiras";"13.171"
"32089 Vilar de Barrio";"15.018"
"32090 Vilar de Santos";"9.669"
"32032 Xinzo de Limia";"120.439"
"32002 Amoeiro";"27.759"
"32008 Barbadás";"113.044"
"32026 Coles";"36.617"
"32031 Esgos";"11.969"
"32052 Nogueira de Ramuín";"25.151"
"32054 Ourense";"1.760.215"
"32058 Pereiro de Aguiar, O";"75.401"
"32059 Peroxa, A";"20.333"
"32075 San Cibrao das Viñas";"56.442"
"32079 Taboadela";"16.699"
"32081 Toén";"26.704"
"32087 Vilamarín";"19.146"
"32003 Arnoia, A";"11.726"
"32004 Avión";"19.226"
"32010 Beade";"5.062"
"32018 Carballeda de Avia";"13.965"
"32022 Castrelo de Miño";"18.678"
"32025 Cenlle";"14.993"
"32027 Cortegada";"12.916"
"32040 Leiro";"18.095"
"32046 Melón";"13.889"
"32069 Ribadavia";"67.313"
"32023 Castro de Caldelas, O";"19.007"
"32049 Montederramo";"9.542"
"32057 Parada de Sil";"4.948"
"32080 Teixeira, A";"5.190"
"32014 Bola, A";"13.082"
"32020 Cartelle";"29.758"
"32024 Celanova";"72.847"
"32033 Gomesende";"9.041"
"32047 Merca, A";"23.893"
"32056 Padrenda";"17.920"
"32064 Pontedeva";"5.295"
"32066 Quintela de Leirado";"7.614"
"32068 Ramirás";"17.853"
"32084 Verea";"11.616"
"32029 Chandrexa de Queixa";"6.003"
"32044 Manzaneda";"10.665"
"32063 Pobra de Trives, A";"31.755"
"32070 San Xoán de Río";"8.078"
"32009 Barco de Valdeorras, O";"203.742"
"32015 Bolo, O";"13.265"
"32017 Carballeda de Valdeorras";"20.336"
"32038 Larouco";"6.584"
"32060 Petín";"12.261"
"32072 Rúa, A";"58.318"
"32073 Rubiá";"17.589"
"32083 Veiga, A";"12.415"
"32088 Vilamartín de Valdeorras";"21.082"
"32021 Castrelo do Val";"9.765"
"32028 Cualedro";"17.022"
"32039 Laza";"15.198"
"32050 Monterrei";"25.552"
"32053 Oímbra";"14.591"
"32071 Riós, O";"17.389"
"32085 Verín";"163.141"
"32091 Vilardevós";"19.893"
"32034 Gudiña, A";"15.989"
"32048 Mezquita, A";"12.383"
"32086 Viana do Bolo";"37.127"
"32092 Vilariño de Conso";"6.287"
"36023 Guarda, A";"125.359"
"36036 Oia";"37.511"
"36048 Rosal, O";"75.825"
"36054 Tomiño";"150.844"
"36055 Tui";"209.715"
"36005 Caldas de Reis";"115.627"
"36010 Catoira";"38.639"
"36015 Cuntis";"57.776"
"36032 Moraña";"46.860"
"36044 Pontecesures";"38.611"
"36040 Portas";"32.429"
"36056 Valga";"63.034"
"36030 Mondariz";"49.237"
"36031 Mondariz Balneario";"9.471"
"36034 Neves, As";"40.144"
"36042 Ponteareas";"263.271"
"36050 Salvaterra de Miño";"105.757"
"36020 Agolada";"29.014"
"36016 Dozón";"12.024"
"36024 Lalín";"243.906"
"36047 Rodeiro";"33.274"
"36052 Silleda";"111.188"
"36059 Vila de Cruces";"65.366"
"36004 Bueu";"148.502"
"36008 Cangas de Morrazo";"325.325"
"36026 Marín";"296.281"
"36029 Moaña";"231.801"
"36001 Arbo";"33.497"
"36009 Caniza, A";"56.291"
"36013 Covelo";"24.249"
"36014 Crecente";"21.898"
"36002 Barro";"42.956"
"36007 Campo Lameiro, O";"20.219"
"36902 Cerdedo Cotobade";"-"
"36012 Cotobade";"45.783"
"36025 Lama, A";"22.423"
"36041 Poio";"234.960"
"36043 Ponte Caldelas";"61.345"
"36038 Pontevedra";"1.289.097"
"36058 Vilaboa";"73.706"
"36006 Cambados";"184.804"
"36022 Grove, O";"145.508"
"36901 Illa de Arousa, A";"63.195"
"36027 Meaño";"63.253"
"36028 Meis";"56.084"
"36046 Ribadumia";"58.613"
"36051 Sanxenxo";"237.718"
"36060 Vilagarcía de Arousa";"475.932"
"36061 Vilanova de Arousa";"123.308"
"36011 Cerdedo";"16.407"
"36017 Estrada, A";"251.387"
"36018 Forcarei";"41.811"
"36003 Baiona";"170.738"
"36019 Fornelos de Montes";"17.407"
"36021 Gondomar";"193.482"
"36033 Mos";"185.066"
"36035 Nigrán";"270.850"
"36037 Pazos de Borbén";"31.802"
"36039 Porriño, O";"229.579"
"36045 Redondela";"395.941"
"36049 Salceda de Caselas";"102.267"
"36053 Soutomaior";"88.980"
"36057 Vigo";"4.528.203"
"2011";""
"15006 Arzúa";"77.632"
"15010 Boimorto";"23.577"
"15066 Pino, O";"56.253"
"15085 Touro";"41.415"
"15011 Boiro";"226.729"
"15067 Pobra do Caramiñal, A";"118.124"
"15072 Rianxo";"136.948"
"15073 Ribeira";"301.842"
"15007 Baña, A";"41.180"
"15056 Negreira";"82.731"
"15014 Cabana de Bergantiños";"53.162"
"15019 Carballo";"373.223"
"15029 Coristanco";"73.878"
"15041 Laracha, A";"132.499"
"15040 Laxe";"36.608"
"15043 Malpica de Bergantiños";"72.022"
"15068 Ponteceso";"68.162"
"15003 Aranga";"24.094"
"15009 Betanzos";"193.945"
"15026 Cesuras";"25.738"
"15027 Coirós";"22.256"
"15032 Curtis";"55.031"
"15039 Irixoa";"18.412"
"15048 Miño";"87.682"
"15063 Oza dos Ríos";"41.472"
"15902 Oza Cesuras";"-"
"15064 Paderne";"35.268"
"15091 Vilarmaior";"16.349"
"15090 Vilasantar";"16.927"
"15001 Abegondo";"74.177"
"15005 Arteixo";"393.726"
"15008 Bergondo";"112.783"
"15017 Cambre";"343.440"
"15021 Carral";"84.541"
"15030 Coruña, A";"4.409.545"
"15031 Culleredo";"455.564"
"15058 Oleiros";"784.048"
"15075 Sada";"222.898"
"15015 Cabanas";"49.951"
"15018 Capela, A";"20.267"
"15050 Monfero";"23.913"
"15069 Pontedeume";"120.172"
"15070 Pontes de García Rodríguez, As";"181.199"
"15004 Ares";"78.997"
"15022 Cedeira";"94.100"
"15035 Fene";"191.118"
"15036 Ferrol";"1.051.413"
"15049 Moeche";"15.753"
"15051 Mugardos";"71.643"
"15054 Narón";"509.765"
"15055 Neda";"75.285"
"15076 San Sadurniño";"38.524"
"15081 Somozas, As";"17.513"
"15087 Valdoviño";"95.086"
"15023 Cee";"95.792"
"15028 Corcubión";"23.880"
"15034 Dumbría";"33.917"
"15037 Fisterra";"47.505"
"15052 Muxía";"52.126"
"15020 Carnota";"50.047"
"15053 Muros";"101.776"
"15042 Lousame";"35.295"
"15057 Noia";"186.690"
"15062 Outes";"82.153"
"15071 Porto do Son, O";"108.048"
"15024 Cerceda";"62.728"
"15038 Frades";"31.314"
"15047 Mesía";"31.476"
"15059 Ordes";"153.984"
"15060 Oroso";"90.834"
"15084 Tordoia";"42.674"
"15086 Trazo";"36.967"
"15901 Cariño";"50.652"
"15025 Cerdido";"15.040"
"15044 Mañón";"18.618"
"15061 Ortigueira";"89.392"
"15002 Ames";"435.656"
"15012 Boqueixón";"50.224"
"15013 Brión";"96.743"
"15078 Santiago de Compostela";"1.674.717"
"15082 Teo";"307.305"
"15088 Val do Dubra";"48.819"
"15089 Vedra";"62.676"
"15033 Dodro";"32.100"
"15065 Padrón";"104.987"
"15074 Rois";"54.196"
"15046 Melide";"86.813"
"15079 Santiso";"17.769"
"15080 Sobrado";"20.246"
"15083 Toques";"11.196"
"15016 Camariñas";"58.595"
"15092 Vimianzo";"88.008"
"15093 Zas";"59.180"
"15045 Mazaricos";"46.860"
"15077 Santa Comba";"109.061"
"27901 Baralla";"31.229"
"27006 Becerreá";"36.167"
"27012 Cervantes";"16.351"
"27034 Navia de Suarna";"15.862"
"27037 Nogais, As";"13.322"
"27045 Pedrafita do Cebreiro";"13.940"
"27009 Carballedo";"29.649"
"27016 Chantada";"107.834"
"27060 Taboada";"36.571"
"27004 Baleira";"16.125"
"27018 Fonsagrada, A";"50.828"
"27035 Negueira de Muñiz";"1.556"
"27011 Castroverde";"31.701"
"27014 Corgo, O";"43.827"
"27020 Friol";"43.184"
"27023 Guntín";"31.639"
"27028 Lugo";"1.579.793"
"27039 Outeiro de Rei";"60.368"
"27049 Portomarín";"19.798"
"27056 Rábade";"20.168"
"27002 Alfoz do Castrodouro";"22.381"
"27902 Burela";"132.160"
"27019 Foz";"138.479"
"27027 Lourenzá";"35.287"
"27030 Mondoñedo";"54.178"
"27063 Valadouro, O";"26.929"
"27013 Cervo";"63.733"
"27038 Ourol";"13.326"
"27064 Vicedo, O";"24.113"
"27066 Viveiro";"218.001"
"27025 Xove";"43.846"
"27005 Barreiros";"42.624"
"27048 Pontenova, A";"35.712"
"27051 Ribadeo";"136.673"
"27061 Trabada";"16.092"
"27029 Meira";"24.531"
"27046 Pol";"19.155"
"27053 Ribeira de Piquín, A";"6.815"
"27054 Riotorto";"17.028"
"27017 Folgoso do Courel";"12.072"
"27050 Quiroga";"42.478"
"27052 Ribas de Sil";"11.959"
"27024 Incio, O";"25.886"
"27026 Láncara";"31.533"
"27042 Paradela";"20.717"
"27043 Páramo, O";"15.509"
"27055 Samos";"17.345"
"27057 Sarria";"170.840"
"27062 Triacastela";"7.687"
"27001 Abadín";"32.813"
"27007 Begonte";"35.729"
"27010 Castro de Rei";"58.489"
"27015 Cospeito";"57.634"
"27022 Guitiriz";"67.431"
"27033 Muras";"8.806"
"27044 Pastoriza";"39.822"
"27065 Vilalba";"189.660"
"27021 Xermade";"28.960"
"27008 Bóveda";"18.091"
"27031 Monforte de Lemos";"243.040"
"27041 Pantón";"29.823"
"27047 Pobra do Brollón, A";"20.737"
"27058 Saviñao, O";"46.191"
"27059 Sober";"25.061"
"27003 Antas de Ulla";"23.069"
"27032 Monterroso";"45.693"
"27040 Palas de Rei";"41.215"
"32001 Allariz";"76.226"
"32007 Baños de Molgas";"18.277"
"32043 Maceda";"33.440"
"32055 Paderne de Allariz";"16.475"
"32036 Xunqueira de Ambía";"17.296"
"32037 Xunqueira de Espadanedo";"8.858"
"32006 Bande";"22.514"
"32030 Entrimo";"12.292"
"32041 Lobeira";"8.084"
"32042 Lobios";"21.885"
"32051 Muíños";"14.395"
"32011 Beariz";"9.809"
"32013 Boborás";"24.879"
"32019 Carballiño, O";"172.474"
"32035 Irixo, O";"15.917"
"32045 Maside";"29.443"
"32061 Piñor";"13.966"
"32065 Punxín";"8.211"
"32074 San Amaro";"11.488"
"32076 San Cristovo de Cea";"24.966"
"32005 Baltar";"10.908"
"32012 Blancos, Os";"8.036"
"32016 Calvos de Randín";"9.397"
"32062 Porqueira";"7.856"
"32067 Rairiz de Veiga";"14.741"
"32077 Sandiás";"14.232"
"32078 Sarreaus";"11.670"
"32082 Trasmiras";"12.709"
"32089 Vilar de Barrio";"15.364"
"32090 Vilar de Santos";"8.761"
"32032 Xinzo de Limia";"115.112"
"32002 Amoeiro";"28.519"
"32008 Barbadás";"116.032"
"32026 Coles";"34.414"
"32031 Esgos";"11.755"
"32052 Nogueira de Ramuín";"25.570"
"32054 Ourense";"1.782.310"
"32058 Pereiro de Aguiar, O";"74.361"
"32059 Peroxa, A";"19.796"
"32075 San Cibrao das Viñas";"56.407"
"32079 Taboadela";"16.796"
"32081 Toén";"27.260"
"32087 Vilamarín";"19.007"
"32003 Arnoia, A";"11.763"
"32004 Avión";"18.498"
"32010 Beade";"4.875"
"32018 Carballeda de Avia";"13.569"
"32022 Castrelo de Miño";"18.653"
"32025 Cenlle";"14.800"
"32027 Cortegada";"12.816"
"32040 Leiro";"18.467"
"32046 Melón";"13.700"
"32069 Ribadavia";"66.237"
"32023 Castro de Caldelas, O";"18.499"
"32049 Montederramo";"9.969"
"32057 Parada de Sil";"4.805"
"32080 Teixeira, A";"5.054"
"32014 Bola, A";"12.716"
"32020 Cartelle";"28.200"
"32024 Celanova";"74.900"
"32033 Gomesende";"9.010"
"32047 Merca, A";"23.777"
"32056 Padrenda";"18.020"
"32064 Pontedeva";"5.346"
"32066 Quintela de Leirado";"7.404"
"32068 Ramirás";"18.446"
"32084 Verea";"11.094"
"32029 Chandrexa de Queixa";"5.906"
"32044 Manzaneda";"10.825"
"32063 Pobra de Trives, A";"31.423"
"32070 San Xoán de Río";"7.974"
"32009 Barco de Valdeorras, O";"205.507"
"32015 Bolo, O";"13.036"
"32017 Carballeda de Valdeorras";"20.098"
"32038 Larouco";"6.843"
"32060 Petín";"12.470"
"32072 Rúa, A";"58.348"
"32073 Rubiá";"18.006"
"32083 Veiga, A";"11.974"
"32088 Vilamartín de Valdeorras";"20.910"
